"일자","요일","도로명","링크아이디","시점명","종점명","방향","거리","차선수","기능유형구분","도심.외곽구분","권역구분","X18시"
20200801,"토","영동대로",1220000900,"공무원연금매점","일원터널","상행",312,4,"주간선도로","외곽","강남구",31.97
20200801,"토","영동대로",1220001000,"일원터널","공무원연금매점","하행",312,4,"주간선도로","외곽","강남구",31.7
20200801,"토","영동대로",1220001200,"공무원연금매점","대모산입구역","하행",321,4,"주간선도로","외곽","강남구",30.79
20200801,"토","영동대로",1220001600,"대모산입구역","영동6교","하행",342,4,"주간선도로","외곽","강남구",40.8
20200801,"토","영동대로",1220002000,"영동6교","학여울역","하행",273,6,"주간선도로","외곽","강남구",15.61
20200801,"토","영동대로",1220002300,"학여울역","대치동우성아파트","하행",545,4,"주간선도로","외곽","강남구",24.95
20200801,"토","영동대로",1220002800,"대치동우성아파트","휘문고교","하행",512,4,"주간선도로","외곽","강남구",25.03
20200801,"토","영동대로",1220003200,"휘문고교","삼성역","하행",440,4,"주간선도로","외곽","강남구",18.23
20200801,"토","영동대로",1220003400,"삼성역","코엑스","하행",652,6,"주간선도로","외곽","강남구",20.58
20200801,"토","영동대로",1220004100,"코엑스","경기고교앞","하행",704,5,"주간선도로","외곽","강남구",25.51
20200801,"토","영동대로",1220004300,"경기고교앞","영동대교남단교차로","하행",598,6,"주간선도로","외곽","강남구",28.01
20200801,"토","영동대로",1220004900,"영동대교남단교차로","영동대교남단","하행",178,3,"주간선도로","외곽","강남구",39.12
20200801,"토","영동대로",1220005300,"영동대교남단","영동대교북단","하행",859,3,"주간선도로","외곽","강남구",44.27
20200801,"토","올림픽대로",1220004500,"올림픽대로동부간선JC","영동대교남단","상행",1237,4,"도시고속도로","외곽","강남구",62.08
20200801,"토","올림픽대로",1220005500,"영동대교남단","성수대교남단","상행",1996,4,"도시고속도로","외곽","강남구",58.5
20200801,"토","올림픽대로",1220005600,"성수대교남단","동호대교남단","상행",1032,4,"도시고속도로","외곽","강남구",49.25
20200801,"토","올림픽대로",1210006400,"동호대교남단","한남대교남단","상행",1155,4,"도시고속도로","외곽","강남구",30.92
20200801,"토","올림픽대로",1220005700,"동호대교남단","성수대교남단","하행",1016,4,"도시고속도로","외곽","강남구",42.83
20200801,"토","올림픽대로",1220005400,"성수대교남단","영동대교남단","하행",1995,4,"도시고속도로","외곽","강남구",46.83
20200801,"토","올림픽대로",1220004400,"영동대교남단","올림픽대로동부간선JC","하행",1250,4,"도시고속도로","외곽","강남구",53.75
20200801,"토","올림픽대로",1230004500,"올림픽대로동부간선JC","청담IC","하행",411,4,"도시고속도로","외곽","강남구",67.42
20200801,"토","일원로",1220017800,"대청역","영희초교","상행",312,2,"기타도로","외곽","강남구",15.83
20200801,"토","일원로",1220014800,"영희초교","삼성서울병원","상행",266,2,"기타도로","외곽","강남구",15.15
20200801,"토","일원로",1220010800,"삼성서울병원","일원역","상행",638,2,"기타도로","외곽","강남구",20.94
20200801,"토","일원로",1220010900,"일원역","삼성서울병원","하행",640,2,"기타도로","외곽","강남구",20.9
20200801,"토","일원로",1220014900,"삼성서울병원","영희초교","하행",266,2,"기타도로","외곽","강남구",15.56
20200801,"토","일원로",1220017900,"영희초교","대청역","하행",312,2,"기타도로","외곽","강남구",23.77
20200801,"토","자곡로",1220043900,"강남구-송파구경계","못골마을","상행",890,3,"기타도로","외곽","강남구",24.63
20200801,"토","자곡로",1220043800,"못골마을","강남구-송파구경계","하행",891,3,"기타도로","외곽","강남구",25.3
20200801,"토","잠원로",1210030400,"한남IC동측","한남IC서측(설악아파트)","상행",304,3,"보조간선도로","외곽","강남구",26.63
20200801,"토","테헤란로",1220028800,"강남경찰서","삼성역","상행",311,4,"주간선도로","외곽","강남구",22.83
20200801,"토","테헤란로",1220028000,"삼성역","포스코사거리","상행",622,4,"주간선도로","외곽","강남구",20.24
20200801,"토","테헤란로",1220026800,"포스코사거리","선릉역","상행",721,4,"주간선도로","외곽","강남구",23.25
20200801,"토","테헤란로",1220026000,"선릉역","르네상스호텔","상행",590,4,"주간선도로","외곽","강남구",16.1
20200801,"토","테헤란로",1220025200,"르네상스호텔","역삼역","상행",555,4,"주간선도로","외곽","강남구",23.66
20200801,"토","테헤란로",1220024000,"역삼역","국기원앞","상행",557,4,"주간선도로","외곽","강남구",29.07
20200801,"토","테헤란로",1220023300,"국기원앞","강남역","상행",324,4,"주간선도로","외곽","강남구",13.52
20200801,"토","테헤란로",1220024100,"국기원앞","역삼역","하행",557,4,"주간선도로","외곽","강남구",19.37
20200801,"토","테헤란로",1220025300,"역삼역","르네상스호텔","하행",555,4,"주간선도로","외곽","강남구",17.84
20200801,"토","테헤란로",1220026100,"르네상스호텔","선릉역","하행",589,4,"주간선도로","외곽","강남구",29.58
20200801,"토","테헤란로",1220026900,"선릉역","포스코사거리","하행",721,4,"주간선도로","외곽","강남구",22.28
20200801,"토","테헤란로",1220028100,"포스코사거리","삼성역","하행",622,4,"주간선도로","외곽","강남구",16.59
20200801,"토","테헤란로",1220028900,"삼성역","강남경찰서","하행",311,4,"주간선도로","외곽","강남구",28.25
20200801,"토","테헤란로",1220029500,"강남경찰서","정신여중고앞","하행",380,4,"주간선도로","외곽","강남구",31.52
20200801,"토","테헤란로114길",1220028400,"강남경찰서","강남면허시험장","상행",327,1,"기타도로","외곽","강남구",29.4
20200801,"토","테헤란로114길",1220028500,"강남면허시험장","강남경찰서","하행",318,1,"기타도로","외곽","강남구",17.47
20200801,"토","테헤란로115길",1220032400,"올림픽대로동부간선분기점","봉은교","상행",322,1,"보조간선도로","외곽","강남구",19.69
20200801,"토","테헤란로115길",1220028700,"강남면허시험장","삼성교서측","하행",349,2,"보조간선도로","외곽","강남구",12.67
20200801,"토","테헤란로115길",1220030300,"삼성교서측","봉은교","하행",600,2,"보조간선도로","외곽","강남구",17.73
20200801,"토","테헤란로115길",1220032500,"봉은교","올림픽대로동부간선분기점","하행",326,2,"보조간선도로","외곽","강남구",25
20200801,"토","학동로",1220033800,"봉은초교","경기고교앞","상행",285,2,"보조간선도로","외곽","강남구",25.22
20200801,"토","학동로",1220033200,"경기고교앞","청담공원앞","상행",619,3,"보조간선도로","외곽","강남구",20.67
20200801,"토","학동로",1220032800,"청담공원앞","강남구청역","상행",812,3,"보조간선도로","외곽","강남구",28.99
20200801,"토","학동로",1220032000,"강남구청역","서울세관","상행",559,3,"보조간선도로","외곽","강남구",17.81
20200801,"토","학동로",1220031200,"서울세관","학동역","상행",438,3,"보조간선도로","외곽","강남구",23.96
20200801,"토","학동로",1220030400,"학동역","논현역","상행",891,3,"보조간선도로","외곽","강남구",11.51
20200801,"토","학동로",1220031300,"학동역","서울세관","하행",437,3,"보조간선도로","외곽","강남구",10.99
20200801,"토","학동로",1220032100,"서울세관","강남구청역","하행",558,3,"보조간선도로","외곽","강남구",22.85
20200801,"토","학동로",1220032900,"강남구청역","청담공원앞","하행",812,3,"보조간선도로","외곽","강남구",22.96
20200801,"토","학동로",1220033300,"청담공원앞","경기고교앞","하행",619,3,"보조간선도로","외곽","강남구",24.76
20200801,"토","학동로",1220033900,"경기고교앞","봉은초교","하행",285,2,"보조간선도로","외곽","강남구",34.57
20200801,"토","헌릉로",1220006100,"세곡동사거리","장지교차로(동부간선도로)","상행",1523,3,"주간선도로","외곽","강남구",37.38
20200801,"토","헌릉로",1210007000,"세곡동사거리","내곡IC","하행",3084,3,"주간선도로","외곽","강남구",35.64
20200802,"일","강남대로",1220021100,"우성아파트","강남역","상행",586,4,"주간선도로","외곽","강남구",22.46
20200802,"일","강남대로",1220016200,"우성아파트","뱅뱅사거리","하행",414,4,"주간선도로","외곽","강남구",27.95
20200802,"일","개포로",1220020500,"대청초교","대청역","상행",862,2,"기타도로","외곽","강남구",24.23
20200802,"일","개포로",1220018600,"대청역","수서경찰서","상행",318,2,"기타도로","외곽","강남구",27.62
20200802,"일","개포로",1220017200,"수서경찰서","대모산입구역","상행",333,2,"기타도로","외곽","강남구",28.07
20200802,"일","개포로",1220015600,"대모산입구역","개포2동주민센터","상행",388,2,"기타도로","외곽","강남구",26.97
20200802,"일","개포로",1220013600,"개포2동주민센터","개포동역","상행",270,2,"기타도로","외곽","강남구",22.72
20200802,"일","개포로",1220012000,"개포동역","개포고교","상행",889,2,"기타도로","외곽","강남구",25.97
20200802,"일","개포로",1220008200,"개포고교","구룡초교","상행",558,2,"기타도로","외곽","강남구",23.97
20200802,"일","개포로",1220007000,"구룡초교","포이사거리","상행",888,2,"기타도로","외곽","강남구",20.22
20200802,"일","개포로",1220008300,"구룡초교","개포고교","하행",562,2,"기타도로","외곽","강남구",19.9
20200802,"일","개포로",1220012100,"개포고교","개포동역","하행",881,2,"기타도로","외곽","강남구",26.07
20200802,"일","개포로",1220013700,"개포동역","개포2동주민센터","하행",270,2,"기타도로","외곽","강남구",24.87
20200802,"일","개포로",1220015700,"개포2동주민센터","대모산입구역","하행",392,2,"기타도로","외곽","강남구",21.88
20200802,"일","개포로",1220017300,"대모산입구역","수서경찰서","하행",333,2,"기타도로","외곽","강남구",17.59
20200802,"일","개포로",1220018700,"수서경찰서","대청역","하행",318,2,"기타도로","외곽","강남구",33.25
20200802,"일","개포로",1220020400,"대청역","대청초교","하행",842,2,"기타도로","외곽","강남구",28.29
20200802,"일","광평로",1220008000,"일원터널","일원역","상행",1031,2,"주간선도로","외곽","강남구",32.33
20200802,"일","광평로",1220010100,"일원역","수서역","상행",1693,2,"주간선도로","외곽","강남구",28.83
20200802,"일","광평로",1220013300,"수서역","광평교","상행",724,3,"주간선도로","외곽","강남구",25.23
20200802,"일","광평로",1220010000,"수서역","일원역","하행",1691,3,"주간선도로","외곽","강남구",27.82
20200802,"일","광평로",1220008100,"일원역","일원터널","하행",999,3,"주간선도로","외곽","강남구",25.62
20200802,"일","남부순환로",1220012500,"매봉역","매봉터널","상행",458,4,"주간선도로","외곽","강남구",25.73
20200802,"일","남부순환로",1220014300,"매봉터널","도곡역","상행",564,4,"주간선도로","외곽","강남구",23.16
20200802,"일","남부순환로",1220018500,"도곡역","대치역","상행",798,4,"주간선도로","외곽","강남구",23.99
20200802,"일","남부순환로",1220021300,"대치역","학여울역","상행",628,4,"주간선도로","외곽","강남구",20.55
20200802,"일","남부순환로",1220022800,"학여울역","탄천1교서측","상행",955,3,"주간선도로","외곽","강남구",38.25
20200802,"일","남부순환로",1220023500,"탄천1교서측","남부순환로탄천IC합류","상행",393,4,"주간선도로","외곽","강남구",50.01
20200802,"일","남부순환로",1220022000,"남부순환로탄천IC합류","남부순환로탄천IC진입","상행",644,4,"주간선도로","외곽","강남구",55.26
